Trailer_id,Title,ReleaseYear,Studio,OpeningTheaters,ViewCount,LikeCount,DislikeCount,LikeDislikeRatio,CommentCount,positiveWordsBL,negativeWordsBL,netSentimentBL,scoreAbsoluteAFINN,budget,OpeningWeekendGross,genre,mpaaRating,TotalGross
4CzcsN4k9FM,Brick Mansions,2014,Rela.,"2,647",5318678,13909,565,24.62,2029,1140,1355,-215,-519,28000000,"$9,516,855 ",Action,PG-13,"$20,396,829 "
Pn6ie1zCkZU,Premium Rush,2012,Sony,"2,255",4339489,11084,738,15.02,2528,1424,1431,-7,330,35000000,"$6,030,164 ",Action,PG-13,"$20,275,446 "
N3b0PFCrayE,The Secret in their Eyes (2015),2015,STX,"2,392",4329707,11905,851,13.99,1344,889,591,298,1067,19500000,"$6,652,996 ",Thriller,PG-13,"$20,180,155 "
tjSOj8b804U,Homefront,2013,ORF,"2,570",8951419,22562,832,27.12,2840,1570,1567,3,-180,22000000,"$6,915,241 ",Action,R,"$20,158,898 "
fwavA7RIVpQ,Big Miracle,2012,Uni.,"2,129",1579986,2832,203,13.95,658,400,442,-42,208,40000000,"$7,760,205 ",Drama,PG,"$20,157,300 "
XQtjPUyS6ZY,Middle School: The Worst Years of My Life,2016,LGF,"2,822",4990842,34325,1635,20.99,2897,1309,1215,94,1122,8500000,"$6,878,437 ",Comedy,PG,"$20,007,149 "
Q3HgYu1atOo,Broken City,2013,Fox,"2,620",3604844,3457,236,14.64830508,934,487,390,97,434,35000000,"$8,268,908 ",Drama,R,"$19,701,164 "
_jHA97HzhxE,Nine Lives (2016),2016,EC,"2,264",12232127,29979,4527,6.62,3364,1306,1438,-132,457,30000000,"$6,249,915 ",Comedy,PG,"$19,700,032 "
r9rjhB7KWEc,Beautiful Creatures (2013),2013,WB,"2,950",4916134,15113,943,16.03,4813,4369,2565,1804,5717,60000000,"$7,582,595 ",Drama,PG-13,"$19,452,138 "
tQvwiOWpj7o,Shaun the Sheep Movie,2015,LGF,"2,320",6400387,9905,1245,7.96,785,373,142,231,924,25000000,"$4,038,962 ",Animation,PG,"$19,375,982 "
dyboDr1e2xI,Runner Runner,2013,Fox,"3,026",1739198,3116,195,15.98,483,305,198,107,272,30000000,"$7,706,712 ",Thriller,R,"$19,316,646 "
Ho9KA_JF0sE,Race (2016),2016,Focus,"2,369",3435991,1098,115,9.55,145,96,87,9,59,5000000,"$7,353,922 ",Drama,PG-13,"$19,206,207 "
VlMe7PavaRQ,The Secret World of Arrietty,2012,BV,"1,522",3218106,17740,503,35.27,2311,1600,567,1033,2743,23000000,"$6,446,395 ",Animation,G,"$19,202,743 "
7pxZxY_Siyc,Victor Frankenstein,2014,LGF,"2,753",9568131,31014,1843,16.83,2866,1644,899,745,2932,40000000,"$8,610,441 ",Drama,PG-13,"$19,075,290 "
KFV0Uvzpz0o,Haywire,2012,Rela.,"2,439",6295952,3455,591,5.85,2066,1670,1598,72,-543,23000000,"$8,425,370 ",Action,R,"$18,942,396 "
jcdhyaP0T7g,The Legend of Hercules,2014,LG/S,"2,104",10979757,25840,3531,7.32,2920,1581,1617,-36,-179,70000000,"$8,868,318 ",Action,PG-13,"$18,848,538 "
nWPM1jTnuuo,The Choice,2016,LGF,"2,631",9706476,26941,1261,21.36,2180,1441,1064,377,1349,10000000,"$6,050,443 ",Other,PG-13,"$18,730,891 "
sBJSfqdhyTg,Man on a Ledge,2012,LG/S,"2,998",3877317,3234,231,14,1048,612,434,178,676,42000000,"$8,001,932 ",Thriller,PG-13,"$18,620,000 "
nmgeiznfdLI,CHiPs,2017,WB,"2,464",6030888,8223,1043,7.88,662,371,400,-29,111,25000000,"$7,722,802 ",Comedy,R,"$18,600,152 "
ufUQWpEkbf0,You're Next,2013,LGF,"2,437",4928258,13569,890,15.25,4461,2918,2703,215,2001,1000000,"$7,020,196 ",Horror,R,"$18,494,006 "
m2MO_ID4ltA,A Thousand Words,2012,P/DW,"1,890",2003258,2960,223,13.27,1050,705,792,-87,799,40000000,"$6,176,280 ",Comedy,PG-13,"$18,450,127 "
EE_GY6zccqc,Only The Brave,2017,Sony,"2,577",2205697,8584,344,24.95,869,660,520,140,328,38000000,"$6,002,665 ",Action,PG-13,"$18,343,983 "
Y9Jy2T0uQ9Y,Paranormal Activity: The Ghost Dimension,2015,Par.,"1,656",4930681,14807,1657,8.94,3194,1596,2334,-738,-1350,10000000,"$8,070,493 ",Horror,R,"$18,300,124 "
Pq47T48u8Zo,Chernobyl Diaries,2012,WB,"2,433",3173360,12817,839,15.28,3498,1832,2664,-832,-2033,1000000,"$7,955,307 ",Horror,R,"$18,119,640 "
BhaWCrHSALs,Admission,2013,Focus,"2,160",1331891,4742,203,23.35960591,47,28,11,17,67,13000000,"$6,154,984 ",Comedy,PG-13,"$18,007,317 "
ogpTTHLprFs,Show Dogs,2018,Global Road,"3,212",10218479,5510,2467,2.23,1026,394,374,20,350,5500000,"$6,023,972 ",Comedy,PG,"$17,856,931 "
XpICoc65uh0,mother!,2017,Par.,"2,368",15501148,39664,5902,6.72,10231,5061,6732,-1671,-3450,30000000,"$7,534,673 ",Drama,R,"$17,800,004 "
QmckiK-JvB8,Bad Santa 2,2016,BG,"2,920",1113560,3005,288,10.43,290,156,121,35,195,26000000,"$6,176,680 ",Comedy,R,"$17,782,178 "
a6gHj0bHmg8,Bears,2014,BV,"1,720",964445,2769,164,16.88,270,149,60,89,291,5000000,"$4,776,267 ",Other,G,"$17,780,194 "
UcoG6NwxEF4,Parker,2013,FD,"2,224",10033369,7941,1853,4.29,264,96,66,30,125,35000000,"$7,008,222 ",Action,R,"$17,616,641 "
07Y4_6PD0Z4,Operation Finale,2018,MGM,"1,818",5774258,4643,1223,3.8,396,204,115,89,329,24000000,"$6,022,758 ",Thriller,PG-13,"$17,575,516 "
7DFGmw5oe0E,"Paul, Apostle of Christ",2018,Affirm,"1,473",10243197,899,32,28.09,77,102,52,50,176,5000000,"$5,172,585 ",Drama,PG-13,"$17,560,475 "
KMWrZmD0AN4,Silent Hill: Revelation 3D,2012,ORF,"2,933",7263568,23847,1308,18.23,9276,9141,7979,1162,-1017,20000000,"$8,023,036 ",Horror,R,"$17,529,157 "
3ViVPRWRRmk,Dope,2015,ORF,"2,002",3500928,16646,562,29.62,1451,604,498,106,854,7000000,"$6,100,010 ",Comedy,R,"$17,506,470 "
59uWyPklsy0,Father Figures,2017,WB,"2,902",2842724,3577,361,9.91,260,91,142,-51,-59,25000000,"$3,287,451 ",Comedy,R,"$17,501,244 "
8Wg4VvOcYho,Wanderlust,2012,Uni.,"2,002",5566222,9434,637,14.81,432,165,150,15,147,35000000,"$6,526,650 ",Comedy,R,"$17,450,535 "
K8iLp1xQtPQ,Dark Skies,2013,W/Dim.,"2,313",6423729,9694,993,9.76,3903,2273,2830,-557,110,3500000,"$8,189,166 ",Thriller,PG-13,"$17,418,667 "
qG-c8DtOm9g,Chappaquiddick,2018,ENTMP,"1,560",1636814,3154,396,7.96,1233,639,962,-323,-859,34000000,"$5,765,854 ",Thriller,PG-13,"$17,395,520 "
4LErjzY_wKI,Addicted,2014,LGF,846,18572905,48503,3669,13.22,3236,1569,1507,62,1682,5000000,"$7,485,346 ",Drama,R,"$17,390,770 "
zIkzuXDhCcQ,Masterminds (2016),2016,Rela.,"3,042",10876272,9463,2064,4.58,1035,350,421,-71,521,25000000,"$6,541,205 ",Comedy,PG-13,"$17,368,022 "
eDyh9YloMVk,A Haunted House 2,2014,ORF,"2,310",5408598,20957,1123,18.66,1917,718,1072,-354,1420,4000000,"$8,843,875 ",Comedy,R,"$17,329,486 "
_eud7sJehLI,The Glass Castle,2017,LGF,"1,461",1900808,7834,263,29.79,384,383,296,87,423,8000000,"$4,678,548 ",Drama,PG-13,"$17,273,059 "
TXiNkOjM7oM,Seventh Son,2015,Uni.,"2,875",6894447,10195,883,11.55,1719,1310,1151,159,748,95000000,"$7,217,640 ",Fantasy,PG-13,"$17,223,265 "
YAa0xNBV4e8,Safe (2012),2012,LGF,"2,266",6184748,12619,356,35.45,1483,833,574,259,817,30000000,"$7,892,539 ",Action,R,"$17,142,080 "
iU25WxQksXE,The Counselor,2013,Fox,"3,044",3228740,4803,306,15.7,433,228,214,14,31,25000000,"$7,842,930 ",Thriller,R,"$16,973,715 "
a1S52y5ZVlY,Flatliners (2017),2017,Sony,"2,552",2620651,15857,1438,11.03,1856,817,768,49,579,19000000,"$6,574,326 ",Sci-Fi,PG-13,"$16,883,115 "
w4GtJB5WAlQ,First Man,2018,Uni.,"3,640",9224023,38690,3078,12.57,8343,4034,4289,-255,-401,59000000,"$16,500,000 ",Drama,PG-13,"$16,500,000 "
Qwh6_bMcGl4,Monkey Kingdom,2015,BV,"2,012",881941,2486,158,15.73,299,128,67,61,195,6000000,"$4,577,861 ",Other,G,"$16,432,322 "
Mv6ktjg_RPk,Forever My Girl,2018,RAtt.,"1,114",3012082,12427,725,17.14,431,308,185,123,367,3500000,"$4,245,630 ",Other,PG,"$16,376,066 "
AopBnaCw4mo,Goosebumps 2: Haunted Halloween,2018,Sony,"3,521",3573872,2734,203,13.47,401,170,119,51,266,35000000,"$16,225,000 ",Comedy,PG,"$16,225,000 "
FrvkCS0ZGPU,Jobs,2013,ORF,"2,381",3603782,12103,1039,11.65,2938,2273,1662,611,1520,12000000,"$6,713,900 ",Drama,PG-13,"$16,131,410 "
sU5lEfAkOGM,The Transporter Refueled,2015,EC,"3,434",7940059,1629,584,2.79,450,243,297,-54,-312,22000000,"$7,355,622 ",Action,PG-13,"$16,029,670 "
vYAZnVk0Czw,The Raven,2012,Rela.,"2,203",3928278,4492,302,14.87,855,589,487,102,492,26000000,"$7,289,642 ",Thriller,R,"$16,008,272 "
lJrgG70shBA,Tyler Perry's The Single Moms Club,2014,LGF,"1,896",1326230,7769,302,25.73,234,182,124,58,226,8000000,"$8,075,111 ",Comedy,PG-13,"$15,973,881 "
ezWiUTXB11A,The Birth of a Nation,2016,FoxS,"2,105",2663776,16939,3442,4.92,8704,4386,6985,-2599,-5808,8500000,"$7,004,254 ",Drama,R,"$15,861,566 "
hjo7iO6Ghtg,Devil's Due,2014,Fox,"2,544",4336001,15576,1356,11.49,1020,453,611,-158,-127,7000000,"$8,308,220 ",Horror,R,"$15,821,461 "
hyzQjVUmIxk,Eddie the Eagle,2016,Fox,"2,042",5043652,8809,186,47.36,716,547,163,384,1266,23000000,"$6,084,682 ",Drama,PG-13,"$15,789,389 "
0A57zjclmoI,The Man with the Iron Fists,2012,Uni.,"1,868",3743800,7540,531,14.2,1356,597,665,-68,-217,15000000,"$7,910,980 ",Action,R,"$15,634,090 "
N7_M4hjXW1I,The Infiltrator,2016,BG,"1,601",3997445,10587,353,29.99,1391,457,600,-143,126,47500000,"$5,303,775 ",Drama,R,"$15,436,808 "
BySJLmciR5E,The Last Exorcism Part II,2013,CBS,"2,700",1376088,1276,195,6.54,504,260,503,-243,-490,5000000,"$7,728,354 ",Horror,PG-13,"$15,179,302 "
QHFkp5IpKNo,And So It Goes,2014,CE,"1,762",647385,1178,108,10.91,64,47,27,20,83,18000000,"$4,642,329 ",Comedy,PG-13,"$15,160,801 "
tDyaNnrgdp4,Killing Them Softly,2012,Wein.,"2,424",4316021,5185,440,11.78,1684,1492,1501,-9,106,15000000,"$6,812,900 ",Drama,R,"$15,026,056 "
jsHR77oQKEY,Seven Psychopaths,2012,CBS,"1,480",1775666,7625,176,43.32,436,308,217,91,483,15000000,"$4,174,915 ",Comedy,R,"$15,024,049 "
nPfYXXg65qA,Keeping Up with the Joneses,2016,Fox,"3,022",4428358,8816,572,15.41,813,401,250,151,785,40000000,"$5,461,475 ",Comedy,PG-13,"$14,904,426 "
3bvnoqsvY-M,Criminal (2016),2016,LG/S,"2,683",3517392,3913,300,13.04,481,274,198,76,206,3500000,"$5,767,278 ",Action,R,"$14,708,696 "
rhe8KhSxWGo,The Case for Christ,2017,PFR,"1,174",1379420,5830,668,8.73,2708,1459,1508,-49,1110,3000000,"$3,967,885 ",Drama,PG,"$14,682,684 "
sfcfZn8nq3w,Beyond the Lights,2014,Rela.,"1,789",2819710,11926,312,38.22,778,640,225,415,1308,7000000,"$6,200,284 ",Drama,PG-13,"$14,618,727 "
2xD9uTlh5hI,Big Eyes,2014,Wein.,"1,307",3983634,15556,396,39.28,1306,1016,574,442,1517,10000000,"$3,001,738 ",Drama,PG-13,"$14,482,031 "
aAmChN-wHv8,American Ultra,2015,LGF,"2,778",6430474,34088,1175,29.01,1743,822,616,206,1042,28000000,"$5,454,284 ",Comedy,R,"$14,440,985 "
EB6Gecy6IP8,The Edge of Seventeen,2016,STX,"1,945",13075957,102905,1741,59.11,4896,2801,2036,765,2694,9000000,"$4,754,215 ",Comedy,R,"$14,431,633 "
BRQaEJv9qIk,Woodlawn,2015,PFR,"1,553",1084482,2290,100,22.9,353,322,177,145,525,13000000,"$4,002,226 ",Drama,PG,"$14,394,097 "
NZ-9a_30wRQ,Lockout,2012,FD,"2,308",571212,562,34,16.53,149,105,72,33,77,20000000,"$6,231,836 ",Sci-Fi,PG-13,"$14,326,864 "
VZjBpt5mCCA,Wish Upon,2017,BG,"2,250",2748921,12479,1114,11.2,1526,711,698,13,787,12000000,"$5,467,084 ",Horror,PG-13,"$14,301,505 "
GrXe8YDbzYs,Left Behind (2014),2014,Free,"1,825",7313641,14293,2769,5.16,6932,5428,5868,-440,1942,16000000,"$6,300,147 ",Thriller,PG-13,"$14,019,924 "
6YOYHCBQn9g,It Comes At Night,2017,A24,"2,533",14538826,23683,2893,8.19,3478,1616,2789,-1173,-1513,5000000,"$5,988,370 ",Horror,R,"$13,985,117 "
6xRQ5qOtsHI,Born in China,2017,BV,"1,508",582381,6191,144,42.99,659,314,187,127,371,6000000,"$4,790,367 ",Other,G,"$13,873,211 "
nqRRF5y94uE,Frank Miller's Sin City: A Dame to Kill For,2014,W/Dim.,"2,894",5661282,19339,683,28.31,2065,1134,1036,98,908,65000000,"$6,317,683 ",Action,R,"$13,757,804 "
6nZlXB5okeo,Hit and Run,2012,ORF,"2,870",2994783,3938,326,12.08,740,321,333,-12,420,2000000,"$4,526,222 ",Comedy,R,"$13,749,300 "
QsyzkkI_g14,Burnt,2015,Wein.,"3,003",3476494,9729,632,15.39,984,480,327,153,556,20000000,"$5,002,521 ",Comedy,R,"$13,651,946 "
JqqgrUna28w,Dredd,2012,LGF,"2,506",4442937,5236,464,11.28,3926,3313,2971,342,633,50000000,"$6,278,491 ",Action,R,"$13,414,714 "
IGGcFbW__XI,Megan Leavey,2017,BST,"1,956",11069984,8908,362,24.61,800,541,446,95,281,13000000,"$3,810,867 ",Drama,PG-13,"$13,406,883 "
QOQL3Xi8dPE,Labor Day,2014,Par.,"2,584",1216755,2398,117,20.5,357,283,200,83,364,18000000,"$5,175,282 ",Drama,PG-13,"$13,371,528 "
ez9U9bw4XwM,Playing for Keeps,2012,FD,"2,837",1859085,2240,202,11.09,427,247,188,59,247,55000000,"$5,750,288 ",Comedy,PG-13,"$13,102,272 "
ogIX2Q7tEdc,Do You Believe?,2015,PFR,"1,320",2069607,10817,1778,6.08,4499,2535,2417,118,1866,2300000,"$3,591,282 ",Drama,PG-13,"$12,985,600 "
AX2uz2XYkbo,The Founder,2017,Wein.,"1,115",4404621,15931,698,22.82,2655,1427,1014,413,1397,25000000,"$3,404,102 ",Drama,PG-13,"$12,786,053 "
9b4iOhWswYM,Silent House,2012,ORF,"2,124",6334928,18323,967,18.95,4718,3979,3481,498,-259,2000000,"$6,661,234 ",Horror,R,"$12,754,783 "
tN8o_E_f9FQ,The Darkest Minds,2018,Fox,"3,127",19393464,66719,7364,9.06,11486,5051,3892,1159,6360,34000000,"$5,842,609 ",Sci-Fi,PG-13,"$12,694,117 "
JzUtr5sjRvU,Triple 9,2016,ORF,"2,205",6277975,11118,571,19.47,992,515,479,36,287,20000000,"$6,109,085 ",Thriller,R,"$12,639,297 "
DBSj1MKwx6A,Winter's Tale,2014,WB,"2,965",4591427,9538,424,22.5,1348,1307,721,586,1811,60000000,"$7,297,694 ",Fantasy,PG-13,"$12,600,231 "
YSX-mpsVutQ,The Light Between Oceans,2016,BV,"1,500",2107791,15851,188,84.31,907,605,307,298,986,20000000,"$4,765,838 ",Drama,PG-13,"$12,545,979 "
fgiLU9lNnU8,Cirque Du Soleil: Worlds Away,2012,Par.,840,946740,2146,62,34.61,222,202,73,129,373,25000000,"$2,162,993 ",Fantasy,PG,"$12,512,862 "
LomUmAONUpo,People Like Us,2012,BV,"2,055",2121056,2334,234,9.97,514,383,205,178,550,16000000,"$4,255,423 ",Drama,PG-13,"$12,434,778 "
YSrJiaZnPuU,Strange Magic,2015,BV,"3,020",6839078,15813,2855,5.54,2035,1206,1040,166,930,70000000,"$5,504,441 ",Animation,PG,"$12,429,583 "
NB_Ot5PUCEg,Hot Tub Time Machine 2,2015,Par.,"2,880",2981759,7179,753,9.53,157,57,61,-4,12,14000000,"$5,963,324 ",Comedy,R,"$12,314,651 "
3agaVwt0tb8,Self/Less,2015,Focus,"2,353",7615849,21345,589,36.24,1042,661,455,206,681,26000000,"$5,403,460 ",Sci-Fi,PG-13,"$12,279,691 "
q3Zyy4ZXegE,Before I Fall,2017,ORF,"2,346",8713238,62021,1304,47.56,3960,2639,1580,1059,4216,5000000,"$4,690,214 ",Drama,PG-13,"$12,241,122 "
hOoIBOYqHyw,The 33,2015,WB,"2,452",6308202,15163,1029,14.74,1573,651,515,136,650,26000000,"$5,787,266 ",Drama,PG-13,"$12,227,722 "
oc0x-jiewTE,The Last Stand,2013,LGF,"2,913",3147434,5743,267,21.51,1157,734,476,258,534,45000000,"$6,281,433 ",Action,R,"$12,050,299 "
36PDeN9NRZ0,Upgrade,2018,BH Tilt,"1,457",3807881,27464,757,36.28,3186,2436,1287,1149,4350,5000000,"$4,670,905 ",Thriller,R,"$11,916,615 "
J1pOTTcdRO8,Fifty Shades of Black,2016,ORF,"2,075",17058708,89883,6250,14.38,6393,2203,2921,-718,2543,5000000,"$5,900,528 ",Comedy,R,"$11,686,940 "
hWPM0uS1SO8,Gone,2012,LG/S,"2,186",3277277,5079,243,20.9,1034,570,473,97,704,20000000,"$4,770,360 ",Thriller,PG-13,"$11,682,205 "
pMKB1LqwSHI,The Words,2012,CBS,"2,801",1589252,11425,154,74.19,142,75,57,18,81,6000000,"$4,750,894 ",Drama,PG-13,"$11,494,838 "
RK6gcQuJ6LM,Unforgettable (2017),2017,WB,"2,417",2965717,10111,1146,8.82,1034,516,399,117,412,12000000,"$4,785,431 ",Thriller,R,"$11,368,012 "
Gw0qH34cbRE,Out of the Furnace,2013,Rela.,"2,101",4975704,10221,416,24.57,2120,1357,973,384,1821,22000000,"$5,220,288 ",Thriller,R,"$11,330,849 "
foGraEVNI0s,Pride and Prejudice and Zombies,2016,SGem,"2,931",9378446,31072,3703,8.39,3873,2012,2057,-45,1414,28000000,"$5,324,240 ",Comedy,PG-13,"$10,938,134 "
6WKmnAcMTKM,Dead Man Down,2013,FD,"2,188",5292980,5699,473,12.05,1861,1253,877,376,966,30000000,"$5,345,250 ",Thriller,R,"$10,895,295 "
FDhoqY1grJY,The Darkness,2016,BH Tilt,"1,755",4857219,10492,1435,7.31,1972,699,1260,-561,-243,4000000,"$4,950,859 ",Horror,PG-13,"$10,753,574 "
Iy_ogNiryZ8,The Drop,2014,FoxS,809,5432979,12148,345,35.21,676,572,304,268,882,12600000,"$4,104,552 ",Drama,R,"$10,724,389 "
Ug9xufczPVE,The Gunman,2015,ORF,"2,816",4501498,5387,494,10.9,938,599,541,58,128,40000000,"$5,028,702 ",Thriller,R,"$10,664,749 "
8HDArXZgrsE,Sabotage (2014),2014,ORF,"2,486",4008334,6840,503,13.6,856,604,495,109,385,35000000,"$5,272,444 ",Action,R,"$10,508,518 "
eBcVxXwFowI,Getaway (2013),2013,WB,"2,130",3205989,3972,250,15.89,640,562,393,169,584,18000000,"$4,503,892 ",Thriller,PG-13,"$10,501,938 "
2zNAtmmWSJY,Hell Fest,2018,LGF,"2,297",3660338,8141,440,18.5,1184,607,675,-68,362,5500000,"$5,130,963 ",Horror,R,"$10,460,680 "
Q2gnLXW7X-0,Moms' Night Out,2014,TriS,"1,044",5841483,16715,995,16.8,726,388,296,92,556,5000000,"$4,311,083 ",Comedy,PG,"$10,429,707 "
Bt_RYJdjyRM,The Miracle Season,2018,Mirr/LD,"1,707",2661742,28472,411,69.27,535,278,166,112,439,20000000,"$3,950,652 ",Drama,PG,"$10,230,620 "
0bM5vyZBQFA,Unfinished Business,2015,Fox,"2,777",4007989,7531,361,20.86,355,196,205,-9,344,35000000,"$4,772,613 ",Comedy,R,"$10,219,501 "
jP2Ow2CX6OQ,The Belko Experiment,2017,BH Tilt,"1,341",2227389,12048,692,17.41,1584,650,550,100,110,5000000,"$4,137,230 ",Horror,R,"$10,166,820 "
IfvzEXhhWNk,Marshall,2017,ORF,821,800529,6111,264,23.15,644,322,241,81,275,12000000,"$3,000,805 ",Drama,PG-13,"$10,051,659 "
vKCFkFaIwU0,The Perfect Match,2016,LGF,925,6403641,22934,2278,10.07,1150,654,559,95,513,5000000,"$4,294,232 ",Comedy,R,"$9,669,521 "
AHC7guX-FCk,Popstar: Never Stop Never Stopping,2016,Uni.,"2,311",2189032,9669,924,10.46,864,443,421,22,545,20000000,"$4,698,715 ",Comedy,R,"$9,639,125 "
fEskVQgtwaI,Midnight Sun,2018,Global Road,"2,173",7655877,45969,1909,24.08,4030,1980,1430,550,2136,2800000,"$4,003,993 ",Other,PG-13,"$9,561,064 "
GTl5SHYJxz4,Thank You for Your Service (2017),2017,Uni.,"2,054",6423463,5659,779,7.26,741,528,645,-117,-405,20000000,"$3,817,700 ",Drama,R,"$9,536,300 "
UuCUpV81tNE,Bullet to the Head,2013,WB,"2,404",3899526,7441,460,16.18,1526,950,921,29,58,55000000,"$4,548,201 ",Action,R,"$9,489,829 "
7BcG14OSB-k,Rock Dog,2017,LG/S,"2,077",1866737,6556,963,6.81,1482,672,537,135,534,60000000,"$3,704,749 ",Animation,PG,"$9,420,546 "
TPaYkQc1Ylw,Fun Size,2012,Par.,"3,014",11580825,47525,2026,23.46,3865,1883,1808,75,1352,14000000,"$4,101,017 ",Comedy,PG-13,"$9,409,538 "
e5D3O4yCmCg,Tully (2018),2018,Focus,"1,353",7881695,15944,1803,8.84,1442,797,681,116,621,15000000,"$3,282,610 ",Comedy,R,"$9,334,930 "
UI1Ovh5JnOE,Hardcore Henry,2016,STX,"3,015",4266944,20432,817,25.01,2158,923,785,138,594,2000000,"$5,107,604 ",Action,R,"$9,252,038 "
oz-XiYNCo7o,Traffik,2018,LGF,"1,046",8344247,21322,3330,6.4,2057,851,941,-90,-82,4000000,"$3,941,338 ",Thriller,R,"$9,186,156 "
JHUaJGCbw9k,Tyler Perry Presents Peeples,2013,LGF,"2,041",1395935,84,26,3.23,19,8,17,-9,-22,15000000,"$4,611,534 ",Comedy,PG-13,"$9,177,065 "
ivqhlpUCnZY,Meet the Blacks,2016,Free,"1,015",7630073,33753,5804,5.82,3409,1136,1891,-755,121,1000000,"$4,055,940 ",Comedy,R,"$9,097,072 "
mzkZL-3A4ac,Battle of the Year,2013,SGem,"2,008",3478010,10710,2434,4.4,4087,1922,2410,-488,-1172,20000000,"$4,603,177 ",Drama,PG-13,"$8,888,355 "
A9fBCkwDW8c,Movie 43,2013,Rela.,"2,023",2978479,6284,994,6.32,870,407,540,-133,114,6000000,"$4,805,878 ",Comedy,R,"$8,840,453 "
bvWRilQ9lnI,Ratchet & Clank,2016,Focus,"2,891",4722984,31662,1271,24.91,7288,3510,2602,908,5153,20000000,"$4,869,278 ",Animation,PG,"$8,821,329 "
4DJAWGXkvq8,Unfriended: Dark Web,2018,BH Tilt,"1,546",15124142,8932,2186,4.09,2748,1089,2075,-986,-1577,1000000,"$3,653,035 ",Thriller,R,"$8,783,985 "
Lw3WfopRz_g,The Quiet Ones,2014,LGF,"2,027",2679154,407,1858,0.22,350,148,179,-31,56,200000,"$3,880,053 ",Horror,PG-13,"$8,509,867 "
aLbtsUuWFVg,Legends of Oz: Dorothy's Return,2014,CE,"2,658",2201342,1177,975,1.21,83,117,52,65,222,70000000,"$3,747,780 ",Animation,PG,"$8,462,027 "
TiNkCP7unTE,Early Man,2018,LGF,"2,494",9678743,913,81,11.27,173,57,46,11,63,50000000,"$3,190,525 ",Animation,PG,"$8,267,544 "
C5LBCIHOykk,The Promise (2017),2017,ORF,"2,251",1963596,2851,638,4.47,380,262,536,-274,-431,90000000,"$4,095,718 ",Drama,PG-13,"$8,224,288 "
JF1rLFCdewU,A Cure for Wellness,2017,Fox,"2,704",16567376,26875,2170,12.38,2253,1247,789,458,1745,40000000,"$4,356,941 ",Horror,R,"$8,106,986 "
DwbG64YC-vQ,Machete Kills,2013,ORF,"2,538",1603595,3705,336,11.03,415,183,189,-6,-71,20000000,"$3,837,183 ",Action,R,"$8,008,161 "
KNCjU9VEuNc,The Wild Life (2016),2016,LG/S,"2,493",1282237,1649,564,2.92,388,187,207,-20,104,13000000,"$3,342,696 ",Animation,PG,"$8,005,586 "
2FjFJ5N2MjA,The Space Between Us,2017,STX,"2,812",3368554,30177,520,58.03,1434,592,297,295,972,30000000,"$3,775,596 ",Sci-Fi,PG-13,"$7,885,294 "
E1ERrnYunBg,Vampire Academy,2014,Wein.,"2,676",12287440,38709,3183,12.16,4800,5020,3578,1442,6387,30000000,"$3,921,742 ",Fantasy,PG-13,"$7,791,979 "
u7KZrt_cHH0,Unsane,2018,BST,"2,023",17993996,17870,1406,12.71,2912,1455,1658,-203,207,1500000,"$3,762,145 ",Thriller,R,"$7,732,899 "
aW_sfxUnbZA,Mortdecai,2015,LGF,"2,648",4634643,9981,555,17.98,889,531,439,92,673,60000000,"$4,200,586 ",Comedy,R,"$7,696,134 "
0bdZWrW6HnA,Paranoia,2013,Rela.,"2,459",8535736,43218,958,45.11,1091,608,333,275,812,35000000,"$3,528,376 ",Thriller,PG-13,"$7,385,015 "
gdLXPv5NsA4,Gold,2017,Wein.,"2,166",3191102,9096,453,20.08,852,508,230,278,469,25000000,"$3,471,316 ",Adventure,R,"$7,227,038 "
y7wzBVARwaU,Bad Times At The El Royale,2018,Fox,"2,808",21578081,16307,692,23.57,1308,849,465,384,1231,32000000,"$7,225,000 ",Thriller,R,"$7,225,000 "
FcpYPu9M3bw,The Green Inferno,2015,BH Tilt,"1,540",11939593,24376,3176,7.68,4648,1901,3150,-1249,-1265,5000000,"$3,520,626 ",Horror,R,"$7,192,291 "
EmXWcXKXWBk,Seeking a Friend for the End of the World,2012,Focus,"1,625",1138825,635,25,25.4,118,60,65,-5,19,10000000,"$3,822,803 ",Comedy,R,"$7,078,738 "
yfhupIQ1JnE,Black Nativity,2013,FoxS,"1,516",453595,1247,98,12.72,256,264,299,-35,-10,17500000,"$3,669,530 ",Other,PG,"$7,018,189 "
BLZo_ILZhfk,Our Brand Is Crisis (2015),2015,WB,"2,202",4410005,4174,713,5.85,410,265,240,25,60,28000000,"$3,238,433 ",Comedy,R,"$7,002,261 "
vbNib_NsVRU,Birth of the Dragon,2017,BH Tilt,"1,618",20964549,59715,17887,3.34,12882,7424,9370,-1946,-7125,31000000,"$2,702,430 ",Action,PG-13,"$6,901,965 "
G7czL2a5R3c,Shut In,2016,EC,"2,058",1698861,6776,386,17.55,879,367,514,-147,31,10000000,"$3,613,567 ",Thriller,PG-13,"$6,900,335 "
_YtclB_02wA,The Brothers Grimsby,2016,Sony,"2,235",6753070,15735,1131,13.91,1053,488,510,-22,766,35000000,"$3,258,327 ",Comedy,R,"$6,874,837 "
n08aIH-Bhcc,The Collection,2012,LD,"1,403",4380105,6756,519,13.02,1573,1020,832,188,563,10000000,"$3,104,269 ",Horror,R,"$6,842,058 "
